address,year
"г. Пермь, ул. Моторостроителей, д. 12",1979
"г. Пермь, ул. Моторостроителей, д. 12, к. .",1979
"г. Пермь, ул. Моторостроителей, д. 15",1979
"г. Пермь, ул. Моторостроителей, д. 17",1979
"г. Пермь, ул. Моторостроителей, д. 19",1980
"г. Пермь, ул. Моторостроителей, д. 21",1981
"г. Пермь, ул. Муромская, д. .16а",1984
"г. Пермь, ул. Муромская, д. 16А",1984
"г. Пермь, ул. Муромская, д. 18",1975
"г. Пермь, ул. Муромская, д. 28",1976
"г. Пермь, ул. Народовольческая, д. 3",1975
"г. Пермь, ул. Народовольческая, д. 3а",1978
"г. Пермь, ул. Народовольческая, д. 4",1963
"г. Пермь, ул. Народовольческая, д. 23",1971
"г. Пермь, ул. Народовольческая, д. 30",1981
"г. Пермь, ул. Народовольческая, д. 32",1975
"г. Пермь, ул. Народовольческая, д. 33",1971
"г. Пермь, ул. Народовольческая, д. 34",1978
"г. Пермь, ул. Народовольческая, д. 36",1976
"г. Пермь, ул. Народовольческая, д. 37",1986
"г. Пермь, ул. Народовольческая, д. 39",1986
"г. Пермь, ул. Народовольческая, д. 40",1975
"г. Пермь, ул. Народовольческая, д. 42",1980
"г. Пермь, ул. Народовольческая, д. 46",1978
"г. Пермь, ул. Невская, д. 3",1957
"г. Пермь, ул. Невская, д. 4",1949
"г. Пермь, ул. Невская, д. 5",1939
"г. Пермь, ул. Невская, д. 16",1960
"г. Пермь, ул. Невская, д. 16, к. а",1967
"г. Пермь, ул. Невская, д. 16 а",1967
"г. Пермь, ул. Невская, д. 16 б",1967
"г. Пермь, ул. Невская, д. 18",1966
"г. Пермь, ул. Невская, д. 20",1966
"г. Пермь, ул. Невская, д. 22",1966
"г. Пермь, ул. Нейвинская, д. 1",1992
"г. Пермь, ул. Нейвинская, д. 9",1994
"г. Пермь, ул. Нейвинская, д. 10",1984
"г. Пермь, ул. Нейвинская, д. 10 а",1983
"г. Пермь, ул. Нейвинская, д. 12",1983
"г. Пермь, ул. Нейвинская, д. 14",1985
"г. Пермь, ул. Нейвинская 1-я, д. 1",1973
"г. Пермь, ул. Нефтяников, д. 1А",1959
"г. Пермь, ул. Нефтяников, д. 2",1956
"г. Пермь, ул. Нефтяников, д. 2а",1956
"г. Пермь, ул. Нефтяников, д. 3",1960
"г. Пермь, ул. Нефтяников, д. 3а",1960
"г. Пермь, ул. Нефтяников, д. 4",1956
"г. Пермь, ул. Нефтяников, д. 5",1959
"г. Пермь, ул. Нефтяников, д. 8",1954
"г. Пермь, ул. Нефтяников, д. 8а",1954
"г. Пермь, ул. Нефтяников, д. 10",1956
"г. Пермь, ул. Нефтяников, д. 11",1957
"г. Пермь, ул. Нефтяников, д. 11, к. а",1957
"г. Пермь, ул. Нефтяников, д. 12",1956
"г. Пермь, ул. Нефтяников, д. 15",1954
"г. Пермь, ул. Нефтяников, д. 15а",1958
"г. Пермь, ул. Нефтяников, д. 16",1956
"г. Пермь, ул. Нефтяников, д. 18",1955
"г. Пермь, ул. Нефтяников, д. 21",2013
"г. Пермь, ул. Нефтяников, д. 22",1955
"г. Пермь, ул. Нефтяников, д. 24",1955
"г. Пермь, ул. Нефтяников, д. 24А",1955
"г. Пермь, ул. Нефтяников, д. 26",1955
"г. Пермь, ул. Нефтяников, д. 29",1954
"г. Пермь, ул. Нефтяников, д. 31",1953
"г. Пермь, ул. Нефтяников, д. 31, к. а",1952
"г. Пермь, ул. Нефтяников, д. 32",1955
"г. Пермь, ул. Нефтяников, д. 33",1954
"г. Пермь, ул. Нефтяников, д. 34",1955
"г. Пермь, ул. Нефтяников, д. 37",1953
"г. Пермь, ул. Нефтяников, д. 46",1960
"г. Пермь, ул. Нефтяников, д. 46а",1961
"г. Пермь, ул. Нефтяников, д. 48",1960
"г. Пермь, ул. Нефтяников, д. 48а",1959
"г. Пермь, ул. Нефтяников, д. 52",1960
"г. Пермь, ул. Нефтяников, д. 53",1972
"г. Пермь, ул. Нефтяников, д. 55",1974
"г. Пермь, ул. Нефтяников, д. 57",1976
"г. Пермь, ул. Нефтяников, д. 59",1992
"г. Пермь, ул. Нефтяников, д. 60",1968
"г. Пермь, ул. Нефтяников, д. 62",1967
"г. Пермь, ул. Нефтяников, д. 166",1958
"г. Пермь, ул. Нефтяников, д. 172",1972
"г. Пермь, ул. Нефтяников, д. 174",1958
"г. Пермь, ул. Нижнекурьинская, д. 4",2006
"г. Пермь, ул. Нижнекурьинская, д. 8",1931
"г. Пермь, ул. Нижнекурьинская, д. 10",1930
"г. Пермь, ул. Нижнекурьинская, д. 11А",1931
"г. Пермь, ул. Нижнекурьинская, д. 12",1931
"г. Пермь, ул. Никитина, д. 18-",1961
"г. Пермь, ул. Николая Быстрых, д. 2",1959
"г. Пермь, ул. Николая Быстрых, д. 3",1988
"г. Пермь, ул. Николая Быстрых, д. 4",1961
"г. Пермь, ул. Николая Быстрых, д. 5",1983
"г. Пермь, ул. Николая Быстрых, д. 6",1964
"г. Пермь, ул. Николая Быстрых, д. 7",1980
"г. Пермь, ул. Николая Быстрых, д. 8",1970
"г. Пермь, ул. Николая Быстрых, д. 9",1974
"г. Пермь, ул. Николая Быстрых, д. 10",1968
"г. Пермь, ул. Николая Быстрых, д. 11",1971
"г. Пермь, ул. Николая Быстрых, д. 12",1978
"г. Пермь, ул. Николая Быстрых, д. 13",1972
"г. Пермь, ул. Николая Быстрых, д. 14",1986
"г. Пермь, ул. Николая Быстрых, д. 14, к. а",1986
"г. Пермь, ул. Николая Быстрых, д. 15",1977
"г. Пермь, ул. Николая Быстрых, д. 17",1978
"г. Пермь, ул. Николая Островского, д. 6",2007
"г. Пермь, ул. Николая Островского, д. 15",1950
"г. Пермь, ул. Николая Островского, д. 15, к. а, лит. А1",1950
"г. Пермь, ул. Николая Островского, д. 15А",1949
"г. Пермь, ул. Николая Островского, д. 15а, к. а1",1950
"г. Пермь, ул. Николая Островского, д. 15а, к. б",1952
"г. Пермь, ул. Николая Островского, д. 15Б",1952
"г. Пермь, ул. Николая Островского, д. 27",1987
"г. Пермь, ул. Николая Островского, д. 29",2007
"г. Пермь, ул. Николая Островского, д. 40",2014
"г. Пермь, ул. Николая Островского, д. 55",1989
"г. Пермь, ул. Николая Островского, д. 63",1961
"г. Пермь, ул. Николая Островского, д. 64",2011
"г. Пермь, ул. Николая Островского, д. 64, к. А",2009
"г. Пермь, ул. Николая Островского, д. 70",1971
"г. Пермь, ул. Николая Островского, д. 72",1971
"г. Пермь, ул. Николая Островского, д. 72, к. в",1971
"г. Пермь, ул. Николая Островского, д. 72В",1932
"г. Пермь, ул. Николая Островского, д. 74",1971
"г. Пермь, ул. Николая Островского, д. 76",1967
"г. Пермь, ул. Николая Островского, д. 82",1989
"г. Пермь, ул. Николая Островского, д. 93, лит. б",2017
"г. Пермь, ул. Николая Островского, д. 93, лит. Д",2015
"г. Пермь, ул. Николая Островского, д. 93, лит. в",2016
"г. Пермь, ул. Николая Островского, д. 107",1960
"г. Пермь, ул. Николая Островского, д. 107 Лит А",1960
"г. Пермь, ул. Николая Островского, д. 109",1968
"г. Пермь, ул. Николая Островского, д. 111",1980
"г. Пермь, ул. Николая Островского, д. 111а",1987
"г. Пермь, ул. Николая Островского, д. 113",1996
"г. Пермь, ул. Николая Островского, д. 119",2008
"г. Пермь, ул. Никулина, д. 4",1973
"г. Пермь, ул. Никулина, д. 6",1974
"г. Пермь, ул. Никулина, д. 10А",1984
"г. Пермь, ул. Никулина, д. 10Б",1984
"г. Пермь, ул. Никулина, д. 10В",1985
"г. Пермь, ул. Никулина, д. 35",1979
"г. Пермь, ул. Никулина, д. 41",1972
"г. Пермь, ул. Никулина, д. 47",1963
"г. Пермь, ул. Новгородская 4-я, д. 10",1958
"г. Пермь, ул. Новгородская 4-я, д. 50",1959
"г. Пермь, ул. Новгородская 4-я, д. 54",1959
"г. Пермь, ул. Новогодняя, д. 9",1959
"г. Пермь, ул. Новогодняя, д. 11",1959
"г. Пермь, ул. Новогодняя, д. 13",1946
"г. Пермь, ул. Новоколхозная, д. 2",1977
"г. Пермь, ул. Новоржевская, д. 1",1958
"г. Пермь, ул. Новоржевская, д. 3",1958
"г. Пермь, ул. Новоржевская, д. 5",1958
"г. Пермь, ул. Новоржевская, д. 7",1959
"г. Пермь, ул. Новоржевская, д. 9",1957
"г. Пермь, ул. Новоржевская, д. 11",1957
"г. Пермь, ул. Новоржевская, д. 13",1957
"г. Пермь, ул. Новоржевская, д. 30",1960
"г. Пермь, ул. Новоржевская, д. 32",1960
"г. Пермь, ул. Новоржевская, д. 36",1960
"г. Пермь, ул. Новоржевская, д. 38",1959
"г. Пермь, ул. Новоржевская, д. 40",1957
"г. Пермь, ул. Новоржевская, д. 42",1957
"г. Пермь, ул. Новоржевская, д. 44",1957
"г. Пермь, ул. Новоржевская, д. 45",1982
"г. Пермь, ул. Новоржевская, д. 46",1952
"г. Пермь, ул. Новосибирская, д. 4",1956
"г. Пермь, ул. Новосибирская, д. 6",1963
"г. Пермь, ул. Новосибирская, д. 10",1961
"г. Пермь, ул. Новосибирская, д. 13",2007
"г. Пермь, ул. Новосибирская, д. 14",1958
"г. Пермь, ул. Новосибирская, д. 15",1974
"г. Пермь, ул. Новосибирская, д. 16",1958
"г. Пермь, ул. Новосибирская, д. 16А",1958
"г. Пермь, ул. Новосибирская, д. 17",1976
"г. Пермь, ул. Новосибирская, д. 18",1959
"г. Пермь, ул. Новосибирская, д. 18, к. а",1962
"г. Пермь, ул. Новосибирская, д. 18А",1962
"г. Пермь, ул. Новосибирская, д. 24",1977
"г. Пермь, ул. Новосибирская, д. 26",1977
"г. Пермь, ул. Норильская, д. 1",1954
"г. Пермь, ул. Норильская, д. 7",1982
"г. Пермь, ул. Норильская, д. 9",1992
"г. Пермь, ул. Норильская, д. 9А",1995
"г. Пермь, ул. Норильская, д. 11",2001
"г. Пермь, ул. Норильская, д. 13",1996
"г. Пермь, ул. Норильская, д. 13/1",2005
"г. Пермь, ул. Норильская, д. 13А",1966
"г. Пермь, ул. Норильская, д. 15",2005
"г. Пермь, ул. Нытвенская, д. 5",1954
"г. Пермь, ул. Оборонщиков, д. 3",1958
"г. Пермь, ул. Оборонщиков, д. 5",1958
"г. Пермь, ул. Оборонщиков, д. 7",1958
"г. Пермь, ул. Овчинникова, д. 5",1970
"г. Пермь, ул. Овчинникова, д. 7",1970
"г. Пермь, ул. Овчинникова, д. 8",1993
"г. Пермь, ул. Овчинникова, д. 15",2e3
"г. Пермь, ул. Овчинникова, д. 17",2002
"г. Пермь, ул. Овчинникова, д. 18",1988
