address,year,Lon,Lat
"г. Пермь, ул. Танкистов, д. 60",1960,56.204829,57.980189
"г. Пермь, ул. Танкистов, д. 62",1960,56.203671,57.980371
"г. Пермь, ул. Танкистов, д. 64",1960,56.203841,57.979874
"г. Пермь, ул. Танкистов, д. 68",1963,56.200922,57.979082
"г. Пермь, ул. Танкистов, д. 70",1963,56.199673,57.978729
"г. Пермь, ул. Танкистов, д. 74",1963,56.198209,57.978338
"г. Пермь, ул. Танкистов, д. 76",1963,56.19723,57.978519
"г. Пермь, ул. Танцорова, д. 15",1930,56.018672,58.023603
"г. Пермь, ул. Танцорова, д. 17",1929,56.01877,58.024003
"г. Пермь, ул. Танцорова, д. 21",1925,56.019426,58.024527
"г. Пермь, ул. Танцорова, д. 26а",2015,56.018052,58.022411
"г. Пермь, ул. Танцорова, д. 27",1976,56.019318,58.026129
"г. Пермь, ул. Танцорова, д. 28",1929,56.018366,58.022726
"г. Пермь, ул. Танцорова, д. 30",1927,56.018797,58.02304
"г. Пермь, ул. Танцорова, д. 31",1989,56.023909,58.027878
"г. Пермь, ул. Танцорова, д. 32",1961,56.019363,58.023202
"г. Пермь, ул. Танцорова, д. 33",1989,56.025095,58.028464
"г. Пермь, ул. Танцорова, д. 35",1994,56.02628,58.029221
"г. Пермь, ул. Танцорова, д. 37",2013,56.027691,58.029717
"г. Пермь, ул. Танцорова, д. 44",1949,56.020585,58.024994
"г. Пермь, ул. Танцорова, д. 48",1924,56.021025,58.025557
"г. Пермь, ул. Танцорова, д. 58",1962,56.022597,58.026681
"г. Пермь, ул. Танцорова, д. 68",1929,56.02443,58.027596
"г. Пермь, ул. Танцорова, д. 70",1929,56.024717,58.027754
"г. Пермь, ул. Тбилисская, д. 1",1969,56.218017,57.961321
"г. Пермь, ул. Тбилисская, д. 1а",1976,56.21755,57.960886
"г. Пермь, ул. Тбилисская, д. 1А, стр. пристрой",1987,56.21755,57.960886
"г. Пермь, ул. Тбилисская, д. 3",1969,56.216822,57.961302
"г. Пермь, ул. Тбилисская, д. 5",1969,56.215304,57.961502
"г. Пермь, ул. Тбилисская, д. 7",1969,56.214567,57.961774
"г. Пермь, ул. Тбилисская, д. 9",1969,56.215142,57.962199
"г. Пермь, ул. Тбилисская, д. 9, к. А",1978,56.214226,57.961273
"г. Пермь, ул. Тбилисская, д. 9Б",1981,56.215906,57.962677
"г. Пермь, ул. Тбилисская, д. 11",1969,56.214549,57.962638
"г. Пермь, ул. Тбилисская, д. 13",1969,56.213444,57.96302
"г. Пермь, ул. Тбилисская, д. 21",1978,56.212429,57.965427
"г. Пермь, ул. Тбилисская, д. 23",1978,56.212492,57.965837
"г. Пермь, ул. Тбилисская, д. 27",1979,56.212672,57.966458
"г. Пермь, ул. Тбилисская, д. 29",1979,56.212842,57.967002
"г. Пермь, ул. Тбилисская, д. 31",1981,56.212393,57.967875
"г. Пермь, ул. Тбилисская, д. 33",1981,56.212636,57.968286
"г. Пермь, ул. Тбилисская, д. 35",1982,56.212869,57.968701
"г. Пермь, ул. Техническая, д. 1",1963,56.288894,58.015499
"г. Пермь, ул. Техническая, д. 5, к. 1",1964,56.289927,58.014326
"г. Пермь, ул. Техническая, д. 6",1961,56.288031,58.014774
"г. Пермь, ул. Техническая, д. 8",1962,56.289029,58.014517
"г. Пермь, ул. Техническая, д. 12",1962,56.28963,58.013826
"г. Пермь, ул. Техническая, д. 14",1961,56.28937,58.013468
"г. Пермь, ул. Тимирязева, д. 11",1965,56.264747,58.005339
"г. Пермь, ул. Тимирязева, д. 25",1961,56.264379,58.004442
"г. Пермь, ул. Тимирязева, д. 50",1964,56.253303,58.000727
"г. Пермь, ул. Тимирязева, д. 52",1964,56.252377,58.00046
"г. Пермь, ул. Тимирязева, д. 54",1964,56.251488,58.000188
"г. Пермь, ул. Тимирязева, д. 59",1974,56.251362,58.000922
"г. Пермь, ул. Толмачева, д. 13",1992,56.199907,58.008114
"г. Пермь, ул. Толмачева, д. 32",1963,56.202494,58.005734
"г. Пермь, ул. Томская, д. 28",2017,56.381519,58.13682
"г. Пермь, ул. Томская, д. 32",1968,56.380818,58.135945
"г. Пермь, ул. Томская, д. 34",1964,56.380459,58.135218
"г. Пермь, ул. Томская, д. 36",1963,56.379983,58.134301
"г. Пермь, ул. Томская, д. 38",1964,56.379642,58.133727
"г. Пермь, ул. Томская, д. 40",1966,56.379219,58.133004
"г. Пермь, ул. Томская, д. 40",1967,56.379219,58.133004
"г. Пермь, ул. Томская, д. 41",1962,56.382489,58.139015
"г. Пермь, ул. Томская, д. 42",1965,56.380055,58.132952
"г. Пермь, ул. Томская, д. 44",1969,56.379426,58.132268
"г. Пермь, пер. Тополевый, д. 5",2016,56.234061,58.012982
"г. Пермь, ул. Торговая, д. 8",1967,55.939449,57.994336
"г. Пермь, ул. Торговая, д. 8/А",1967,55.938704,57.994832
"г. Пермь, ул. Торговая, д. 10",1968,55.937841,57.99508
"г. Пермь, ул. Торговая, д. 12",1967,55.937293,57.995733
"г. Пермь, ул. Торговая, д. 20",1972,55.933781,57.998104
"г. Пермь, ул. Транспортная, д. 7",2014,56.138318,58.0331
"г. Пермь, ул. Транспортная, д. 27",1962,56.13009,58.036355
"г. Пермь, ул. Транспортная, д. 29",1959,56.129048,58.036512
"г. Пермь, ул. Труда, д. 11",2016,56.322572,58.043043
"г. Пермь, ул. Труда, д. 61",1930,56.329875,58.048592
"г. Пермь, ул. Труда, д. 77",2017,56.331914,58.050426
"г. Пермь, ул. Трясолобова, д. 67",1985,56.304551,58.15956
"г. Пермь, ул. Трясолобова, д. 69",1983,56.303563,58.160367
"г. Пермь, ул. Трясолобова, д. 71",1971,56.303482,58.160857
"г. Пермь, ул. Трясолобова, д. 73",1968,56.304444,58.161616
"г. Пермь, ул. Трясолобова, д. 75",1974,56.304534,58.162936
"г. Пермь, ул. Трясолобова, д. 98",1960,56.30545,58.163415
"г. Пермь, ул. Трясолобова, д. 100",1959,56.305432,58.163976
"г. Пермь, ул. Трясолобова, д. 102",1962,56.305441,58.164507
"г. Пермь, ул. Трясолобова, д. 104",1965,56.305468,58.165058
"г. Пермь, ул. Трясолобова, д. 106",1966,56.305863,58.165614
"г. Пермь, ул. Трясолобова, д. 112",1960,56.305432,58.167256
"г. Пермь, ул. Трясолобова, д. 114",1958,56.305432,58.167702
"г. Пермь, ул. Трясолобова, д. 116",1958,56.305324,58.168068
"г. Пермь, ул. Трясолобова, д. 118",1990,56.305863,58.168438
"г. Пермь, ул. Туапсинская, д. 20",1967,56.011773,58.023541
"г. Пермь, ул. Тургенева, д. 6",1956,56.289298,58.020638
"г. Пермь, ул. Тургенева, д. 7",1952,56.290053,58.020976
"г. Пермь, ул. Тургенева, д. 8",1956,56.290304,58.020309
"г. Пермь, ул. Тургенева, д. 9",1953,56.290493,58.020671
"г. Пермь, ул. Тургенева, д. 10",1957,56.291247,58.019937
"г. Пермь, ул. Тургенева, д. 11",1953,56.291185,58.020542
"г. Пермь, ул. Тургенева, д. 12",1962,56.290753,58.018493
"г. Пермь, ул. Тургенева, д. 14",1962,56.291607,58.017582
"г. Пермь, ул. Тургенева, д. 16",1989,56.29264,58.016462
"г. Пермь, ул. Тургенева, д. 17",1966,56.291858,58.018764
"г. Пермь, ул. Тургенева, д. 18, к. 1",1965,56.292954,58.015461
"г. Пермь, ул. Тургенева, д. 18/2",1964,56.291768,58.015504
"г. Пермь, ул. Тургенева, д. 18/3",1964,56.290987,58.015485
"г. Пермь, ул. Тургенева, д. 19",1965,56.292496,58.018111
"г. Пермь, ул. Тургенева, д. 20",1965,56.291795,58.014531
"г. Пермь, ул. Тургенева, д. 27",1970,56.293897,58.015399
"г. Пермь, ул. Тургенева, д. 29",1969,56.294454,58.01486
"г. Пермь, ул. Тургенева, д. 31",1968,56.294508,58.014465
"г. Пермь, ул. Тургенева, д. 33",1967,56.294481,58.014059
"г. Пермь, ул. Тургенева, д. 33, к. А",2008,56.295964,58.013869
"г. Пермь, ул. Тургенева, д. 39",1970,56.294347,58.011661
"г. Пермь, ул. Углеуральская, д. 4",1936,56.183611,58.000651
"г. Пермь, ул. Углеуральская, д. 6",1990,56.183297,58.000455
"г. Пермь, ул. Углеуральская, д. 19",1956,56.180162,57.997522
"г. Пермь, ул. Углеуральская, д. 21",1958,56.179838,57.997002
"г. Пермь, ул. Углеуральская, д. 22",1968,56.179425,57.997655
"г. Пермь, ул. Ударника, д. 3",1933,56.120011,58.00582
"г. Пермь, ул. Ударника, д. 4",1933,56.120568,58.006402
"г. Пермь, ул. Ударника, д. 5",1927,56.119777,58.006159
"г. Пермь, ул. Ударника, д. 7",1933,56.119516,58.006473
"г. Пермь, ул. Ударника, д. 9",1931,56.119283,58.006812
"г. Пермь, ул. Ударника, д. 11",1917,56.11904,58.007122
"г. Пермь, ул. Узбекская, д. 76",1960,56.310346,57.976539
"г. Пермь, ул. Узбекская, д. 78",1960,56.311064,57.976562
"г. Пермь, ул. Узбекская, д. 80",1960,56.311495,57.976543
"г. Пермь, ул. Узбекская, д. 82",1960,56.312205,57.976582
"г. Пермь, ул. Уинская, д. 1",1995,56.301264,58.008586
"г. Пермь, ул. Уинская, д. 1, к. Б",2001,56.300267,58.0082
"г. Пермь, ул. Уинская, д. 1А, к. 3, 4",2006,56.301362,58.005463
"г. Пермь, ул. Уинская, д. 3",1990,56.302566,58.008324
"г. Пермь, ул. Уинская, д. 4",1993,56.301362,58.005463
"г. Пермь, ул. Уинская, д. 4, стр. а",1995,56.299036,58.005911
"г. Пермь, ул. Уинская, д. 6",1993,56.303249,58.005687
"г. Пермь, ул. Уинская, д. 7",1990,56.303968,58.007747
"г. Пермь, ул. Уинская, д. 8",1992,56.305288,58.004356
"г. Пермь, ул. Уинская, д. 11",1989,56.305989,58.007275
"г. Пермь, ул. Уинская, д. 13",1999,56.306537,58.006302
"г. Пермь, ул. Уинская, д. 17",2013,56.310031,58.005558
"г. Пермь, ул. Уинская, д. 18",1988,56.307534,58.006636
"г. Пермь, ул. Уинская, д. 29",2014,56.320712,58.005191
"г. Пермь, ул. Уинская, д. 31",2013,56.321134,58.00562
"г. Пермь, ул. Уинская, д. 33",2013,56.321584,58.006063
"г. Пермь, ул. Уинская, д. 35",2012,56.322024,58.006521
"г. Пермь, ул. Уинская, д. 36",1973,56.308064,58.004456
"г. Пермь, ул. Уинская, д. 37",2014,56.321763,58.005243
"г. Пермь, ул. Уинская, д. 38",1974,56.308693,58.004256
"г. Пермь, ул. Уинская, д. 40",1975,56.309348,58.00408
"г. Пермь, ул. Уинская, д. 41",2015,56.323793,58.00592
"г. Пермь, ул. Уинская, д. 42",1978,56.309986,58.003789
"г. Пермь, ул. Уинская, д. 42а",1980,56.309339,58.003112
"г. Пермь, ул. Уинская, д. 43",2017,56.325294,58.005405
"г. Пермь, ул. Уинская, д. 44",1999,56.311945,58.004013
"г. Пермь, ул. Уральская, д. 17",1917,56.311028,58.033334
"г. Пермь, ул. Уральская, д. 49",1985,56.310085,58.032386
"г. Пермь, ул. Уральская, д. 51",1984,56.309456,58.032152
"г. Пермь, ул. Уральская, д. 51, к. а",1997,56.30854,58.032166
"г. Пермь, ул. Уральская, д. 53",1986,56.30792,58.031695
"г. Пермь, ул. Уральская, д. 53а",1994,56.307175,58.031685
"г. Пермь, ул. Уральская, д. 57",1985,56.306492,58.031118
"г. Пермь, ул. Уральская, д. 59",1986,56.305342,58.030537
"г. Пермь, ул. Уральская, д. 59, к. а",1986,56.305468,58.030737
"г. Пермь, ул. Уральская, д. 61",1985,56.304587,58.030603
"г. Пермь, ул. Уральская, д. 61А",1992,56.304004,58.030589
"г. Пермь, ул. Уральская, д. 62",1917,56.303599,58.031104
"г. Пермь, ул. Уральская, д. 75",1933,56.298272,58.028654
"г. Пермь, ул. Уральская, д. 77",1932,56.297248,58.028192
"г. Пермь, ул. Уральская, д. 79",1932,56.297158,58.027758
"г. Пермь, ул. Уральская, д. 80",1928,56.290421,58.026119
"г. Пермь, ул. Уральская, д. 82",1928,56.289604,58.026129
"г. Пермь, ул. Уральская, д. 83",1932,56.295425,58.027229
"г. Пермь, ул. Уральская, д. 84",1928,56.289729,58.025628
"г. Пермь, ул. Уральская, д. 86, к. а",1959,56.288822,58.025023
"г. Пермь, ул. Уральская, д. 87",1936,56.292272,58.02569
"г. Пермь, ул. Уральская, д. 88",1980,56.286846,58.023664
"г. Пермь, ул. Уральская, д. 91",1959,56.291283,58.024651
"г. Пермь, ул. Уральская, д. 95",2006,56.286585,58.022425
"г. Пермь, ул. Уральская, д. 103",1950,56.283576,58.021224
"г. Пермь, ул. Уральская, д. 105",1950,56.282758,58.020948
"г. Пермь, ул. Уральская, д. 109",1954,56.282192,58.020743
"г. Пермь, ул. Уральская, д. 110",1924,56.278473,58.020895
"г. Пермь, ул. Уральская, д. 110",1924,56.278473,58.020895
"г. Пермь, ул. Уральская, д. 111",1955,56.280728,58.02049
"г. Пермь, ул. Уральская, д. 113",1959,56.27859,58.019951
"г. Пермь, ул. Уральская, д. 114",1959,56.274242,58.019751
"г. Пермь, ул. Уральская, д. 116",1959,56.273461,58.019499
"г. Пермь, ул. Уральская, д. 117",1961,56.275419,58.018817
"г. Пермь, ул. Уржумская, д. 2",1953,55.925678,57.99974
"г. Пермь, ул. Уржумская, д. 3",1953,55.926028,57.999315
"г. Пермь, ул. Уржумская, д. 4",1953,55.926172,57.999668
"г. Пермь, ул. Уржумская, д. 5",1953,55.926495,57.999301
"г. Пермь, ул. Уссурийская, д. 13",1981,56.410625,58.088469
"г. Пермь, ул. Уссурийская, д. 15",1979,56.410175,58.087926
"г. Пермь, ул. Уссурийская, д. 17",1979,56.411478,58.08776
"г. Пермь, ул. Уссурийская, д. 19",1978,56.412529,58.087189
"г. Пермь, ул. Уссурийская, д. 19, к. а",1987,56.4119,58.088278
"г. Пермь, ул. Уссурийская, д. 25",2013,56.413553,58.084596
"г. Пермь, ул. Уссурийская, д. 27",2011,56.412367,58.084386
"г. Пермь, ул. Уссурийская, д. 27, к. а",2012,56.411208,58.084134
"г. Пермь, ул. Уфимская, д. 2",1979,56.23089,57.973078
"г. Пермь, ул. Уфимская, д. 4",1969,56.232722,57.973665
"г. Пермь, ул. Уфимская, д. 10",1970,56.229991,57.974181
"г. Пермь, ул. Уфимская, д. 10 А",2016,56.231491,57.974978
"г. Пермь, ул. Уфимская, д. 12",1971,56.230647,57.975059
"г. Пермь, ул. Уфимская, д. 14",1972,56.230476,57.976028
"г. Пермь, ул. Уфимская, д. 16",1972,56.229497,57.976591
"г. Пермь, ул. Уфимская, д. 18",1973,56.22885,57.976147
"г. Пермь, ул. Уфимская, д. 20",1973,56.229407,57.975665
"г. Пермь, ул. Уфимская, д. 20.",1973,56.229407,57.975665
"г. Пермь, ул. Уфимская, д. 22",1970,56.229291,57.974405
"г. Пермь, ул. Уфимская, д. 24",1971,56.228716,57.974696
"г. Пермь, ул. Уфимская, д. 26",1978,56.228276,57.975637
"г. Пермь, ул. Ушинского, д. 1",1967,56.291589,57.997617
"г. Пермь, ул. Ушинского, д. 1",1967,56.291589,57.997617
"г. Пермь, ул. Ушинского, д. 6",1989,56.289747,57.998776
"г. Пермь, ул. Ушинского, д. 9",1966,56.289047,57.997508
"г. Пермь, ул. Ушинского, д. 10",1964,56.288975,57.998061
"г. Пермь, ул. Фадеева, д. 6",1962,55.843338,58.030122
"г. Пермь, ул. Фадеева, д. 8",1961,55.844084,58.030108
"г. Пермь, ул. Фадеева, д. 10",1961,55.844776,58.030065
"г. Пермь, ул. Фадеева, д. 13",1959,55.846986,58.030198
"г. Пермь, ул. Фадеева, д. 14",1982,55.847138,58.029793
"г. Пермь, ул. Фадеева, д. 15",1959,55.847965,58.03006
"г. Пермь, ул. Федосеева, д. 7",1957,55.945432,57.998104
"г. Пермь, ул. Федосеева, д. 9",1957,55.944911,57.998347
"г. Пермь, ул. Федосеева, д. 10",1955,55.946007,57.998361
"г. Пермь, ул. Федосеева, д. 11",1957,55.9443,57.998628
"г. Пермь, ул. Федосеева, д. 12",1954,55.945405,57.998657
"г. Пермь, ул. Федосеева, д. 13",1959,55.943465,57.999043
"г. Пермь, ул. Федосеева, д. 15",1959,55.942899,57.999291
"г. Пермь, ул. Федосеева, д. 18",1949,55.941596,58.000369
"г. Пермь, ул. Федосеева, д. 19",1975,55.940887,58.000078
"г. Пермь, ул. Федосеева, д. 22",1949,55.940761,58.000751
"г. Пермь, ул. Федосеева, д. 23",1961,55.939809,58.000698
"г. Пермь, ул. Физкультурников, д. 26",1923,56.117343,58.006974
"г. Пермь, ул. Фокинская, д. 19",1962,56.329704,58.038298
"г. Пермь, ул. Фоминская, д. 42",1963,56.102125,58.009349
"г. Пермь, ул. Фонтанная, д. 1, к. а, стр. 2",1989,56.27859,58.001976
"г. Пермь, ул. Фонтанная, д. 1А/1",1986,56.277943,58.002682
"г. Пермь, ул. Фонтанная, д. 1А/2",1989,56.27859,58.001976
"г. Пермь, ул. Фонтанная, д. 2а",1989,56.278941,58.003264
"г. Пермь, ул. Фонтанная, д. 4",1971,56.277791,58.003903
"г. Пермь, ул. Фонтанная, д. 7",1970,56.274952,58.001447
"г. Пермь, ул. Фонтанная, д. 8",1970,56.276362,58.003255
"г. Пермь, ул. Фонтанная, д. 9",1972,56.272769,58.001118
"г. Пермь, ул. Фонтанная, д. 10",1974,56.275608,58.003059
"г. Пермь, ул. Фонтанная, д. 14",1972,56.272347,58.002229
"г. Пермь, ул. Формовщиков, д. 3",1984,56.215385,57.982079
"г. Пермь, ул. Формовщиков, д. 7",1984,56.213831,57.982303
"г. Пермь, ул. Формовщиков, д. 34",1955,56.215043,57.982485
"г. Пермь, ул. Формовщиков, д. 38",1960,56.21375,57.982633
"г. Пермь, ул. Фосфоритная, д. 14",1947,56.389011000000004,58.089006
"г. Пермь, ул. Фрезеровщиков, д. 86",2015,56.264316,58.021215
"г. Пермь, ул. Фрезеровщиков, д. 94",2017,56.26313,58.020819
"г. Пермь, ул. Хабаровская, д. 40",1977,56.094229,58.052836
"г. Пермь, ул. Хабаровская, д. 44",1980,56.092504,58.052079
"г. Пермь, ул. Хабаровская, д. 54",2013,56.089549,58.051002
"г. Пермь, ул. Хабаровская, д. 56",2009,56.086989,58.04935
"г. Пермь, ул. Хабаровская, д. 56, к. а",2012,56.087608,58.050331
"г. Пермь, ул. Хабаровская, д. 60",2012,56.08583,58.050255
"г. Пермь, ул. Хабаровская, д. 62",2010,56.084967,58.049888
"г. Пермь, ул. Хабаровская, д. 66",2012,56.086584,58.047845
"г. Пермь, ул. Хабаровская, д. 133",1994,56.097885,58.051945
"г. Пермь, ул. Хабаровская, д. 135",1990,56.095415,58.051907
"г. Пермь, ул. Хабаровская, д. 143",1967,56.089971,58.049135
"г. Пермь, ул. Хабаровская, д. 145",1966,56.088399,58.048978
"г. Пермь, ул. Хабаровская, д. 149",1968,56.088318,58.048421
"г. Пермь, ул. Хабаровская, д. 151",1967,56.088291,58.04804
"г. Пермь, ул. Хабаровская, д. 153",1968,56.088336,58.047649
"г. Пермь, ул. Хабаровская, д. 155",1964,56.087779,58.04724
"г. Пермь, ул. Хабаровская, д. 157",1964,56.087617,58.046825
"г. Пермь, ул. Хабаровская, д. 159",1963,56.08839,58.046511
"г. Пермь, ул. Хабаровская, д. 161",1963,56.087671,58.046192
"г. Пермь, ул. Хабаровская, д. 163",1962,56.088435,58.045854
"г. Пермь, ул. Хабаровская, д. 165",1963,56.087725,58.045539
"г. Пермь, ул. Хабаровская, д. 171",1983,56.088956,58.043825
"г. Пермь, ул. Хабаровская, д. 173",1986,56.088057,58.043272
"г. Пермь, ул. Халтурина, д. 4",1966,56.29326,58.019656
"г. Пермь, ул. Халтурина, д. 8",1966,56.294131,58.018884
"г. Пермь, ул. Халтурина, д. 10",1966,56.294472,58.018512
"г. Пермь, ул. Халтурина, д. 12",1967,56.294661,58.018011
"г. Пермь, ул. Халтурина, д. 14",1967,56.295407,58.017825
"г. Пермь, ул. Хвойная, д. 3",1955,55.920405,57.999101
"г. Пермь, ул. Хвойная, д. 3А",1955,55.920091,57.998571
"г. Пермь, ул. Хвойная, д. 12",1955,55.923845,57.999072
"г. Пермь, ул. Хвойная, д. 14",1955,55.924564,57.998986
"г. Пермь, ул. Хвойная, д. 16",1953,55.92531,57.998891
"г. Пермь, ул. Химградская, д. 1",1967,55.930466,58.00086
"г. Пермь, ул. Химградская, д. 3",1965,55.930727,58.001304
"г. Пермь, ул. Химградская, д. 5",1958,55.931625,58.001399
"г. Пермь, ул. Химградская, д. 7",1959,55.932155,58.001566
"г. Пермь, ул. Химградская, д. 11",1964,55.933269,58.002172
"г. Пермь, ул. Химградская, д. 21",1972,55.935973,58.003727
"г. Пермь, ул. Химградская, д. 37",1965,55.938982,58.005372
"г. Пермь, ул. Химградская, д. 39",1970,55.939036,58.006025
"г. Пермь, ул. Химградская, д. 43",1970,55.940096,58.006721
"г. Пермь, ул. Химградская, д. 47",1984,55.941614,58.007437
"г. Пермь, ул. Химградская, д. 47, к. а",1983,55.94077,58.007751
"г. Пермь, ул. Химградская, д. 49",1978,55.940518,58.008223
"г. Пермь, ул. Химградская, д. 49, стр. а",1984,55.941578,58.008123
"г. Пермь, ул. Холмогорская, д. 2",1976,56.286585,57.983926
"г. Пермь, ул. Холмогорская, д. 2, к. А",1975,56.287322,57.984598
"г. Пермь, ул. Холмогорская, д. 2 а",1975,56.287322,57.984598
"г. Пермь, ул. Холмогорская, д. 2 в",2009,56.282399,57.984093
"г. Пермь, ул. Холмогорская, д. 2г",2010,56.281959,57.984646
"г. Пермь, ул. Холмогорская, д. 2Е",2011,56.283145,57.984947
"г. Пермь, ул. Холмогорская, д. 4, к. 2",1975,56.288508,57.985209
"г. Пермь, ул. Холмогорская, д. 4, к. Б",2008,56.288265,57.986383
"г. Пермь, ул. Холмогорская, д. 4, к. В",2012,56.285507,57.986178
"г. Пермь, ул. Холмогорская, д. 4, к. Г",2015,56.282794,57.986011
"г. Пермь, ул. Холмогорская, д. 4/2",1975,56.288508,57.985209
"г. Пермь, ул. Холмогорская, д. 5",1970,56.285543,57.982399
"г. Пермь, ул. Холмогорская, д. 6",1974,56.290466,57.983845
"г. Пермь, ул. Холмогорская, д. 7",1970,56.286019,57.98185
"г. Пермь, ул. Холмогорская, д. 9",1969,56.287223,57.982146
"г. Пермь, ул. Холмогорская, д. 11",1969,56.287097,57.98279
"г. Пермь, ул. Холмогорская, д. 13",1968,56.287214,57.983277
"г. Пермь, ул. Холмогорская, д. 15",1968,56.288472,57.983081
"г. Пермь, ул. Холмогорская, д. 19",1968,56.288732,57.982532
"г. Пермь, ул. Холмогорская, д. 21",1969,56.289729,57.982909
"г. Пермь, ул. Холмогорская, д. 23",1968,56.290789,57.983095
"г. Пермь, ул. Холмогорская, д. 25",1969,56.291562,57.98289
"г. Пермь, ул. Хохрякова, д. 6А",1961,56.198011,58.005219
"г. Пермь, ул. Хохрякова, д. 25",1960,56.198856,58.004962
"г. Пермь, ул. Хрустальная, д. 6",1984,56.300527,58.028321
"г. Пермь, ул. Хрустальная, д. 8",1984,56.301165,58.027515
"г. Пермь, ул. Хрустальная, д. 10",1983,56.301982,58.026924
"г. Пермь, ул. Хрустальная, д. 10, к. а",2006,56.302045,58.027434
"г. Пермь, ул. Хрустальная, д. 11",2010,56.304776,58.026248
"г. Пермь, ул. Хрустальная, д. 12",1983,56.302997,58.026481
"г. Пермь, ул. Хрустальная, д. 12, к. а",2007,56.302952,58.026791
"г. Пермь, ул. Хрустальная, д. 13",1979,56.306959,58.026195
"г. Пермь, ул. Хрустальная, д. 15",1978,56.307866,58.025862
"г. Пермь, ул. Хрустальная, д. 17",1979,56.308836,58.025781
"г. Пермь, ул. Хрустальная, д. 28",1981,56.305441,58.025209
"г. Пермь, ул. Хрустальная, д. 30",1982,56.30536,58.024746
"г. Пермь, ул. Хрустальная, д. 32",1983,56.306483,58.024856
"г. Пермь, ул. Хрустальная, д. 34",1983,56.306716,58.024522
"г. Пермь, ул. Худанина, д. 3",1951,55.942432,57.997651
"г. Пермь, ул. Худанина, д. 5",1951,55.941758,57.997961
"г. Пермь, ул. Худанина, д. 7",1951,55.941048,57.998275
"г. Пермь, ул. Худанина, д. 8",1955,55.944165,57.997355
"г. Пермь, ул. Худанина, д. 10",1954,55.943608,57.997655
"г. Пермь, ул. Худанина, д. 12",1954,55.943177,57.997956
"г. Пермь, ул. Худанина, д. 13",1958,55.939835,57.998762
"г. Пермь, ул. Худанина, д. 14",1944,55.942647,57.998218
"г. Пермь, ул. Худанина, д. 15",1990,55.93838,57.999463
"г. Пермь, ул. Худанина, д. 16",1944,55.941866,57.99839
"г. Пермь, ул. Худанина, д. 18",1944,55.941524,57.99869
"г. Пермь, ул. Худанина, д. 22",1974,55.93962,57.999644
"г. Пермь, ул. Целинная, д. 7",1962,56.363894,58.064835
"г. Пермь, ул. Целинная, д. 9",1959,56.363616,58.06454
"г. Пермь, ул. Целинная, д. 11",1985,56.363023,58.064078
"г. Пермь, ул. Целинная, д. 13",1984,56.362412,58.063411
"г. Пермь, ул. Целинная, д. 17",1976,56.360337,58.060978
"г. Пермь, ул. Целинная, д. 19",1975,56.35766,58.061045
"г. Пермь, ул. Целинная, д. 21",1975,56.358819,58.060226
"г. Пермь, ул. Целинная, д. 23",1986,56.358738,58.059426
"г. Пермь, ул. Целинная, д. 31, к. 1",1987,56.353824,58.055679
"г. Пермь, ул. Целинная, д. 31, к. 3",1988,56.354121,58.054617
"г. Пермь, ул. Целинная, д. 39",2015,56.35183,58.05316
"г. Пермь, ул. Целинная, д. 41",2014,56.351875,58.052464
"г. Пермь, ул. Целинная, д. 43",2014,56.35174,58.051836
"г. Пермь, ул. Целинная, д. 43, к. 1",2014,56.35121,58.051617
"г. Пермь, ул. Целинная, д. 45",2015,56.350707,58.052274
"г. Пермь, ул. Целинная, д. 47",2015,56.349431,58.052912
"г. Пермь, ул. Целинная, д. 47, к. а",2015,56.348749,58.052322
"г. Пермь, ул. Целинная, д. 49",2016,56.349485,58.05165
"г. Пермь, ул. Целинная, д. 49, к. а",2016,56.348326,58.051788
"г. Пермь, ул. Целинная, д. 49, к. б",2016,56.346934,58.052164
"г. Пермь, ул. Целинная, д. 55",2015,56.347733,58.050674
"г. Пермь, ул. Целинная, д. 57",2015,56.346467,58.050169
"г. Пермь, ул. Центральная ферма, д. 1",1917,56.273991,57.948341
"г. Пермь, ул. Цимлянская, д. 1",1971,56.380684,58.13175
"г. Пермь, ул. Цимлянская, д. 5",1958,56.38231,58.131612
"г. Пермь, ул. Цимлянская, д. 7",1958,56.383055,58.131489
"г. Пермь, ул. Цимлянская, д. 9",1960,56.383684,58.131408
"г. Пермь, ул. Цимлянская, д. 11",1983,56.38522,58.131104
"г. Пермь, ул. Цимлянская, д. 17",2012,56.397563,58.132472
"г. Пермь, ул. Цимлянская, д. 17, к. III очередь",2013,56.397563,58.132472
"г. Пермь, ул. Цимлянская, д. 19Б",2014,56.398372,58.133484
"г. Пермь, ул. Цимлянская, д. 21А",2015,56.399387,58.13347
"г. Пермь, ул. Цимлянская, д. 23",2010,56.401363,58.133517
"г. Пермь, ул. Цимлянская, д. 23.",2010,56.401363,58.133517
"г. Пермь, ул. Циолковского, д. 14",1933,56.297167,58.027196000000004
"г. Пермь, ул. Циолковского, д. 17",1951,56.300042,58.026357
"г. Пермь, ул. Чайковского, д. 8а",1961,56.200706,57.986454
"г. Пермь, ул. Чайковского, д. 9",1954,56.205925,57.986268
"г. Пермь, ул. Чайковского, д. 10",1974,56.200374,57.985243
"г. Пермь, ул. Чайковского, д. 17, к. А",1953,56.203725,57.985238
"г. Пермь, ул. Чайковского, д. 19",1955,56.202126,57.9852
